,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
202,Anonymous Class,com.android.contacts.group.GroupEditorFragment.(Anon_5),1,1,2,0,3,1,3,3,3,24,2,33,No Change
203,Public Static Class,com.android.contacts.group.GroupEditorFragment.CancelEditDialogFragment,1,1,1,0,1,0,2,2,2,24,2,0,No Change
204,Anonymous Class,com.android.contacts.group.GroupEditorFragment.CancelEditDialogFragment.onCreateDialog.(Anon_2),1,1,1,0,1,0,1,1,1,6,2,0,No Change
205,Public Interface,com.android.contacts.group.GroupEditorFragment.Listener,0,0,0,1,4,0,4,4,1,6,0,0,No Change
206,Public Static Class,com.android.contacts.group.GroupEditorFragment.Member,1,2,0,0,12,6,12,12,11,78,1,63,No Change
207,Anonymous Class,com.android.contacts.group.GroupEditorFragment.Member.(Anon_6),1,1,1,0,2,0,2,2,2,9,2,0,No Change
208,Private Class,com.android.contacts.group.GroupEditorFragment.MemberListAdapter,1,1,2,0,5,1,5,5,5,49,2,60,No Change
209,Anonymous Class,com.android.contacts.group.GroupEditorFragment.MemberListAdapter.getView.(Anon_7),1,1,2,0,1,0,1,1,1,5,2,0,No Change
210,Anonymous Class,com.android.contacts.group.GroupEditorFragment.setupEditorForAccount.(Anon_1),2,1,3,0,1,0,1,1,1,12,2,0,No Change
211,Public Class,com.android.contacts.group.GroupListItem,1,1,0,0,9,7,9,9,9,42,1,76,No Change
212,Public Class,com.android.contacts.group.SuggestedMemberListAdapter,1,1,3,0,10,7,10,10,10,244,2,85,No Change
213,Public Class,com.android.contacts.group.SuggestedMemberListAdapter.SuggestedMember,1,1,0,0,10,5,10,10,10,40,1,78,No Change
214,Public Class,com.android.contacts.group.SuggestedMemberListAdapter.SuggestedMemberFilter,8,1,2,0,2,0,2,2,0,112,2,0,No Change
215,Public Class,com.android.contacts.GroupListLoader,1,1,0,0,1,0,1,1,1,24,2,0,No Change
216,Public Class,com.android.contacts.GroupMemberLoader,1,1,2,0,4,1,6,6,2,72,2,66,No Change
217,Public Static Class,com.android.contacts.GroupMemberLoader.GroupDetailQuery,0,1,0,0,0,0,0,0,0,16,1,0,No Change
218,Public Static Class,com.android.contacts.GroupMemberLoader.GroupEditorQuery,0,1,0,0,0,0,0,0,0,14,1,0,No Change
219,Public Class,com.android.contacts.GroupMetaDataLoader,2,1,0,0,1,0,2,2,1,35,2,0,No Change
220,Public Class,com.android.contacts.interactions.CalendarInteraction,1,2,1,0,57,1,57,57,57,204,1,17,No Change
221,Public Class,com.android.contacts.interactions.CalendarInteractionsLoader,2,1,3,0,10,6,10,10,3,149,2,76,Lines Increased
222,Public Class,com.android.contacts.interactions.CalendarInteractionUtils,3,1,0,0,0,0,6,6,2,115,1,0,No Change
223,Public Class,com.android.contacts.interactions.CallLogInteraction,1,2,1,0,24,1,24,24,23,144,1,70,Lines Increased
