,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
115,Private Class,com.android.music.TrackBrowserActivity.NowPlayingCursor,2,1,2,0,18,7,18,18,16,200,2,73,No Change
116,Anonymous Class,com.android.music.TrackBrowserActivity.onCreate.(Anon_1),1,1,1,0,1,0,1,1,1,4,2,0,No Change
117,Static Class,com.android.music.TrackBrowserActivity.TrackListAdapter,2,2,5,0,11,14,11,11,9,201,2,81,No Change
118,Class,com.android.music.TrackBrowserActivity.TrackListAdapter.TrackQueryHandler,1,1,4,0,3,0,3,3,1,39,2,0,No Change
119,Class,com.android.music.TrackBrowserActivity.TrackListAdapter.TrackQueryHandler.QueryArgs,0,1,0,0,0,5,0,0,0,7,1,0,No Change
120,Static Class,com.android.music.TrackBrowserActivity.TrackListAdapter.ViewHolder,0,1,0,0,0,6,0,0,0,8,1,0,No Change
121,Public Class,com.android.music.VerticalTextSpinner,2,1,1,0,21,30,21,21,11,358,2,88,No Change
122,Public Interface,com.android.music.VerticalTextSpinner.OnChangedListener,0,0,1,0,1,0,1,1,0,4,0,0,No Change
123,Public Class,com.android.music.VideoBrowserActivity,1,2,1,0,6,3,6,6,4,70,2,66,No Change
124,Public Class,com.android.music.WeekSelector,1,1,2,0,3,2,3,3,3,43,2,50,No Change
125,Anonymous Class,com.android.music.WeekSelector.(Anon_2),1,1,3,0,1,0,1,1,1,7,2,0,No Change
126,Anonymous Class,com.android.music.WeekSelector.onCreate.(Anon_1),1,1,0,0,1,0,1,1,1,5,2,0,No Change
