,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
211,Anonymous Class,com.android.camera.VideoController.initialize.(Anon_2),2,2,3,0,1,0,1,1,1,9,1,0,No Change
212,Public Class,com.android.camera.VideoModule,3,8,43,0,116,76,120,120,46,2077,1,95,No Change
213,Protected Class,com.android.camera.VideoModule.CameraOpenThread,1,1,1,0,1,0,1,1,1,6,2,0,No Change
214,Anonymous Class,com.android.camera.VideoModule.init.(Anon_2),1,1,1,0,1,0,1,1,1,5,2,0,No Change
215,Anonymous Class,com.android.camera.VideoModule.initializeControlByIntent.(Anon_5),2,1,2,0,1,0,1,1,1,7,2,0,No Change
216,Anonymous Class,com.android.camera.VideoModule.initializeControlByIntent.(Anon_6),1,1,1,0,1,0,1,1,1,5,2,0,No Change
217,Anonymous Class,com.android.camera.VideoModule.initializeControlByIntent.(Anon_7),1,1,1,0,1,0,1,1,1,5,2,0,No Change
218,Anonymous Class,com.android.camera.VideoModule.initializeControlByIntent.(Anon_8),1,1,1,0,1,0,1,1,1,5,2,0,No Change
219,Anonymous Class,com.android.camera.VideoModule.initializeSurfaceView.(Anon_1),1,2,2,0,1,0,1,1,1,5,1,0,No Change
220,Private Class,com.android.camera.VideoModule.JpegPictureCallback,1,2,1,0,2,1,2,2,2,13,1,0,No Change
221,Private Class,com.android.camera.VideoModule.MainHandler,11,1,4,0,1,0,1,1,1,49,2,0,No Change
222,Private Class,com.android.camera.VideoModule.MyBroadcastReceiver,3,1,1,0,1,0,1,1,1,12,2,0,No Change
223,Anonymous Class,com.android.camera.VideoModule.onResumeAfterSuper.(Anon_3),1,1,1,0,1,0,1,1,1,5,2,0,No Change
224,Anonymous Class,com.android.camera.VideoModule.startPreview.(Anon_4),3,1,3,0,1,0,1,1,1,9,2,0,No Change
225,Private Class,com.android.camera.VideoModule.SurfaceViewCallback,2,2,3,0,4,0,4,4,4,29,1,0,No Change
