,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
195,Anonymous Class,com.android.dialer.settings.GeneralSettingsFragment.onCreate.(Anon_2),2,1,1,0,1,0,1,1,1,12,2,0,Class Deleted
196,Anonymous Class,com.android.dialer.settings.GeneralSettingsFragment.onCreate.(Anon_2),2,1,1,0,1,0,1,1,1,12,2,0,Class Deleted
197,Public Class,com.android.dialer.SpecialCharSequenceMgr,2,1,2,0,1,0,12,12,2,205,1,83,Lines Increased
198,Private Static Class,com.android.dialer.SpecialCharSequenceMgr.QueryHandler,1,1,2,0,3,1,3,3,2,33,2,33,Lines Increased
199,Private Static Class,com.android.dialer.SpecialCharSequenceMgr.SimContactQueryCookie,1,2,1,0,4,5,4,4,4,25,1,55,No Change
200,Public Interface,com.android.dialer.util.AsyncTaskExecutor,0,0,0,1,1,0,1,1,0,2,0,0,No Change
202,Public Class,com.android.dialer.util.AsyncTaskExecutors,1,1,3,0,0,0,4,4,4,43,1,25,No Change
203,Public Interface,com.android.dialer.util.AsyncTaskExecutors.AsyncTaskExecutorFactory,0,0,1,0,1,0,1,1,0,3,0,0,No Change
204,Private Static Class,com.android.dialer.util.AsyncTaskExecutors.SimpleAsyncTaskExecutor,1,2,1,0,2,1,2,2,2,12,1,0,No Change
206,Public Class,com.android.dialer.util.DialerUtils,2,1,0,0,0,0,9,9,9,79,1,0,Lines Increased
207,Public Class,com.android.dialer.util.EmptyLoader,1,1,0,0,1,0,1,1,1,20,2,0,No Change
208,Public Static Class,com.android.dialer.util.EmptyLoader.Callback,1,2,1,0,4,1,4,4,4,16,1,50,No Change
209,Public Generic Class,com.android.dialer.util.ExpirableCache,1,1,2,0,7,2,9,9,8,57,1,66,No Change
210,Public Generic Interface,com.android.dialer.util.ExpirableCache.CachedValue,0,0,0,1,2,0,2,2,2,4,0,0,No Change
216,Private Static Generic Class,com.android.dialer.util.ExpirableCache.GenerationalCachedValue,1,2,0,0,3,3,3,3,3,18,1,33,No Change
220,Public Class,com.android.dialer.util.OrientationUtil,1,1,0,0,0,0,1,1,1,5,1,0,No Change
221,Public Class,com.android.dialer.voicemail.VoicemailPlaybackFragment,1,1,5,0,6,2,10,10,5,345,2,76,Class Deleted
222,Private Class,com.android.dialer.voicemail.VoicemailPlaybackFragment.ActivityReference,1,1,0,0,1,0,1,1,1,5,1,0,Class Deleted
223,Private Static Class,com.android.dialer.voicemail.VoicemailPlaybackFragment.PlaybackViewImpl,1,2,4,0,31,8,31,31,29,206,1,80,Class Deleted
224,Private Static Class,com.android.dialer.voicemail.VoicemailPlaybackFragment.TextViewWithMessagesController,1,1,0,0,3,4,3,3,3,40,1,41,Class Deleted
225,Anonymous Class,com.android.dialer.voicemail.VoicemailPlaybackFragment.TextViewWithMessagesController.setTemporaryText.(Anon_1),2,1,1,0,1,0,1,1,1,13,2,0,Class Deleted
226,Public Class,com.android.dialer.voicemail.VoicemailPlaybackPresenter,1,1,12,0,16,11,17,17,8,442,1,77,Lines Increased
227,Private Class,com.android.dialer.voicemail.VoicemailPlaybackPresenter.AsyncPrepareTask,3,1,3,0,3,1,3,3,2,47,2,33,Class Deleted
