,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
5901,Public Abstract Class,com.android.location.provider.FusedLocationHardwareSink,0,1,1,0,2,0,2,2,2,3,1,0,Lines Increased
5902,Public Abstract Class,com.android.location.provider.FusedProvider,1,1,2,0,2,1,2,2,2,12,1,0,No Change
5903,Anonymous Class,com.android.location.provider.FusedProvider.(Anon_1),1,1,2,0,1,0,1,1,1,5,2,0,No Change
5904,Public Abstract Class,com.android.location.provider.GeocodeProvider,1,1,2,0,3,1,3,3,3,26,1,0,No Change
5905,Anonymous Class,com.android.location.provider.GeocodeProvider.(Anon_1),1,1,2,0,2,0,2,2,2,14,2,0,No Change
5906,Anonymous Class,com.android.location.provider.GeofenceProvider.(Anon_1),1,1,2,0,1,0,1,1,1,5,2,0,No Change
5907,Public Class,com.android.location.provider.GmsFusedBatchOptions,1,1,1,0,13,1,13,13,13,53,1,0,Lines Increased
5908,Public Static Class,com.android.location.provider.GmsFusedBatchOptions.BatchFlags,0,1,0,0,0,0,0,0,0,4,1,0,No Change
5909,Public Static Class,com.android.location.provider.GmsFusedBatchOptions.SourceTechnologies,0,1,0,0,0,0,0,0,0,7,1,0,No Change
5910,Private Class,com.android.location.provider.LocationProviderBase.Service,1,1,7,0,8,0,8,8,8,36,2,0,No Change
5911,Public Class,com.android.location.provider.LocationRequestUnbundled,1,1,1,0,6,1,6,6,5,28,1,0,No Change
5912,Public Class,com.android.location.provider.ProviderRequestUnbundled,1,1,3,0,5,1,5,5,5,24,1,0,No Change
5913,Public Class,com.android.locationtracker.SettingsActivity,1,1,1,0,1,0,566,1,0,7,7,0,Modified
5914,Anonymous Class,com.android.locationtracker.TrackerActivity.clearData.(Anon_1),1,1,2,0,1,0,1,1,1,6,2,0,No Change
