,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
228,Anonymous Class,com.android.mail.compose.ComposeActivity.RecipientErrorDialogFragment.onCreateDialog.(Anon_3),1,1,1,0,1,0,1,1,1,5,2,0,Class Deleted
229,Private Class,com.android.mail.compose.ComposeActivity.RecipientTextWatcher,2,2,1,0,5,3,5,5,4,53,1,53,No Change
230,Public Static Class,com.android.mail.compose.ComposeActivity.SendConfirmDialogFragment,1,2,1,0,3,2,4,4,4,38,2,50,No Change
231,Anonymous Class,com.android.mail.compose.ComposeActivity.sendOrSave.(Anon_4),2,2,6,0,5,1,5,5,5,64,1,100,Class Deleted
232,Anonymous Class,com.android.mail.compose.ComposeActivity.sendOrSave.(Anon_5),1,1,3,0,1,0,1,1,1,8,2,0,Class Deleted
233,Public Interface,com.android.mail.compose.ComposeActivity.SendOrSaveCallback,0,0,3,1,5,0,5,5,0,7,0,0,Lines Decreased
234,Public Static Class,com.android.mail.compose.ComposeActivity.SendOrSaveMessage,2,1,5,0,3,6,4,4,1,51,1,66,Lines Decreased
235,Public Static Class,com.android.mail.compose.ComposeActivity.SendOrSaveTask,4,2,11,0,5,4,7,7,2,148,1,60,Class Deleted
236,Public Class,com.android.mail.compose.ComposeAttachmentTile,1,2,2,0,5,1,22,6,5,27,3,66,Lines Increased
237,Public Class,com.android.mail.compose.EnterSubject,1,1,0,0,4,0,4,4,4,23,2,0,No Change
238,Public Class,com.android.mail.compose.EnterSubject,1,1,0,0,4,0,4,4,4,23,2,0,No Change
239,Public Class,com.android.mail.compose.FromAddressSpinner,2,2,7,0,12,4,12,12,10,98,2,75,No Change
240,Public Interface,com.android.mail.compose.FromAddressSpinner.OnAccountChangedListener,0,0,0,1,1,0,1,1,1,3,0,0,No Change
241,Public Class,com.android.mail.compose.FromAddressSpinnerAdapter,2,1,1,0,8,1,8,8,6,69,2,92,Lines Decreased
242,Public Class,com.android.mail.compose.HtmlifyBeginResult,1,1,0,0,1,2,1,1,1,7,1,0,No Change
243,Class,com.android.mail.compose.QuotedTextView,1,2,5,0,21,7,25,25,20,226,2,86,No Change
244,Public Interface,com.android.mail.compose.QuotedTextView.RespondInlineListener,0,0,0,1,1,0,1,1,1,3,0,0,No Change
245,Public Interface,com.android.mail.compose.QuotedTextView.ShowHideQuotedTextListener,0,0,0,0,1,0,1,1,1,3,0,0,No Change
246,Public Class,com.android.mail.compose.RecipientAdapter,1,1,1,0,1,0,1,1,1,5,2,0,No Change
247,Public Class,com.android.mail.ContactInfo,1,1,0,0,5,3,5,5,4,22,1,66,No Change
248,Public Generic Interface,com.android.mail.content.CursorCreator,0,0,0,4,1,0,1,1,0,2,0,0,No Change
250,Public Generic Class,com.android.mail.content.ObjectCursor,2,1,1,1,4,2,4,4,3,40,2,37,No Change
252,Public Generic Class,com.android.mail.content.ObjectCursorLoader,2,1,3,1,12,9,12,12,8,113,2,78,No Change
254,Public Class,com.android.mail.content.ThreadSafeCursorWrapper,1,1,4,1,19,2,19,19,18,140,2,55,No Change
255,Anonymous Class,com.android.mail.content.ThreadSafeCursorWrapper.ThreadSafeCursorWrapper.(Anon_1),1,1,0,0,1,0,1,1,0,5,2,0,No Change
256,Public Class,com.android.mail.ConversationListContext,1,1,4,0,2,3,6,6,5,36,1,61,No Change
257,Public Class,com.android.mail.ConversationListContext,1,1,4,0,2,3,6,6,5,36,1,61,No Change
258,Public Class,com.android.mail.EmailAddress,2,1,2,0,3,2,4,4,3,49,1,50,No Change
259,Public Class,com.android.mail.FormattedDateBuilder,1,1,0,0,7,3,8,8,5,68,1,54,No Change
260,Public Class,com.android.mail.graphics.PageMarginDrawable,1,1,0,0,2,1,2,2,2,13,2,0,No Change
261,Public Class,com.android.mail.lib.base.ByteArrays,1,1,0,0,1,0,2,2,1,10,1,0,Class Deleted
262,Public Abstract Class,com.android.mail.lib.base.CharEscaper,3,1,1,5,4,0,8,5,2,81,2,0,Class Deleted
